entry_date,entry_price,exit_date,exit_price,exit_reason,profit,return_pct,r_multiple
2015-02-16,1.1397050619125366,2015-02-20,1.1297050619125366,stop_loss,-0.010000000000000009,-0.00877419986467291,-1.0000000000000009
2015-02-27,1.120360255241394,2015-03-04,1.110360255241394,stop_loss,-0.010000000000000009,-0.008925700419322174,-1.0000000000000009
2015-03-25,1.0910598039627075,2015-03-27,1.0810598039627075,stop_loss,-0.010000000000000009,-0.009165400433303663,-1.0000000000000009
2015-04-06,1.1001462936401367,2015-04-07,1.0901462936401367,stop_loss,-0.010000000000000009,-0.00908970021333459,-1.0000000000000009
2015-04-21,1.074818134307861,2015-04-28,1.0948181343078611,take_profit,0.020000000000000018,0.018607799181653367,2.0000000000000018
2015-06-04,1.126227617263794,2015-06-05,1.116227617263794,stop_loss,-0.010000000000000009,-0.008879199769843443,-1.0000000000000009
2015-06-10,1.1293309926986694,2015-06-11,1.1193309926986694,stop_loss,-0.010000000000000009,-0.00885479993434328,-1.0000000000000009
2015-07-29,1.106549620628357,2015-07-30,1.096549620628357,stop_loss,-0.010000000000000009,-0.009037100382648438,-1.0000000000000009
2015-08-11,1.1017948389053345,2015-08-20,1.1217948389053345,take_profit,0.020000000000000018,0.01815219975060929,2.0000000000000018
2015-09-14,1.1344043016433716,2015-09-16,1.1244043016433716,stop_loss,-0.010000000000000009,-0.008815199294919246,-1.0000000000000009
2015-09-18,1.1406019926071167,2015-09-21,1.1293054819107056,stop_loss,-0.011296510696411133,-0.009903989971637937,-1.1296510696411133
2015-10-01,1.117156147956848,2015-10-09,1.137156147956848,take_profit,0.020000000000000018,0.01790260030934597,2.0000000000000018
2015-10-12,1.1369062662124634,2015-10-22,1.1269062662124634,stop_loss,-0.010000000000000009,-0.008795799880067881,-1.0000000000000009
2015-12-07,1.0883049964904783,2015-12-18,1.0844104290008545,time_exit,-0.0038945674896238014,-0.003578562537324412,-0.38945674896238014
2016-01-11,1.093900442123413,2016-01-12,1.083900442123413,stop_loss,-0.010000000000000009,-0.009141599742467072,-1.0000000000000009
