entry_date,entry_price,exit_date,exit_price,exit_reason,profit,return_pct,r_multiple
2016-09-07,1348.4000244140625,2016-09-09,1328.4000244140625,stop_loss,-20.0,-0.014832393679828696,-1.0
2016-09-22,1338.5999755859375,2016-09-29,1318.5999755859375,stop_loss,-20.0,-0.014940983389190275,-1.0
2016-10-31,1276.5999755859375,2016-11-09,1316.5999755859375,take_profit,40.0,0.031333229488462656,2.0
2016-12-30,1162.0,2017-01-12,1202.0,take_profit,40.0,0.03442340791738382,2.0
2017-01-31,1194.9000244140625,2017-02-06,1234.9000244140625,take_profit,40.0,0.03347560396913927,2.0
2017-03-20,1229.300048828125,2017-03-31,1247.300048828125,time_exit,18.0,0.014642478878252022,0.9
2017-05-18,1254.800048828125,2017-06-01,1267.0,time_exit,12.199951171875,0.009722625675117483,0.60999755859375
2017-07-18,1236.199951171875,2017-07-31,1266.5999755859375,time_exit,30.4000244140625,0.024591510770765136,1.520001220703125
2017-10-13,1293.300048828125,2017-10-23,1273.300048828125,stop_loss,-20.0,-0.01546431550677064,-1.0
2017-11-09,1279.699951171875,2017-11-22,1291.5999755859375,time_exit,11.9000244140625,0.009299073898662845,0.595001220703125
2017-12-21,1266.4000244140625,2018-01-02,1306.4000244140625,take_profit,40.0,0.03158559635886551,2.0
2018-02-15,1352.0,2018-02-20,1332.0,stop_loss,-20.0,-0.014792899408284023,-1.0
2018-03-07,1338.0999755859375,2018-03-09,1316.800048828125,stop_loss,-21.2999267578125,-0.015918038372645157,-1.064996337890625
2018-03-22,1326.5999755859375,2018-04-05,1324.300048828125,time_exit,-2.2999267578125,-0.0017337002865514602,-0.114996337890625
2018-04-09,1333.0,2018-04-20,1336.699951171875,time_exit,3.699951171875,0.0027756572932295573,0.18499755859375
2018-06-08,1295.300048828125,2018-06-15,1275.300048828125,stop_loss,-20.0,-0.015440437926404977,-1.0
2018-08-27,1210.300048828125,2018-09-04,1190.300048828125,stop_loss,-20.0,-0.016524827888229066,-1.0
2018-09-07,1198.300048828125,2018-09-20,1206.199951171875,time_exit,7.89990234375,0.006592591189056274,0.3949951171875
2018-09-26,1194.0,2018-10-09,1187.199951171875,time_exit,-6.800048828125,-0.0056951832731365155,-0.34000244140625
2018-10-12,1221.5999755859375,2018-10-25,1229.0999755859375,time_exit,7.5,0.006139489317198654,0.375
2018-11-02,1233.300048828125,2018-11-09,1207.9000244140625,stop_loss,-25.4000244140625,-0.0205951702006316,-1.270001220703125
2018-11-20,1225.300048828125,2018-12-04,1241.0999755859375,time_exit,15.7999267578125,0.012894740984400943,0.789996337890625
