entry_date,entry_price,exit_date,exit_price,exit_reason,ambiguous,profit,return_pct,r_multiple,direction,entry_type,days_held,mae,mfe
2018-03-13,106.31800079345705,2018-03-22,105.31800079345705,stop_loss,False,-1.01,-0.009499802408456845,-1.01,long,market,8,1.0350036621093892,0.9570007324218608
2018-03-30,106.4739990234375,2018-04-12,106.8290023803711,time_exit,False,0.34500335693359374,0.0032402592191324584,0.34500335693359374,long,market,10,0.7789993286132812,1.0070037841797017
2018-06-06,109.8730010986328,2018-06-19,110.13800048828124,time_exit,False,0.2549993896484375,0.0023208557798428116,0.2549993896484375,long,market,10,0.6740036010742045,1.0240020751953267
2018-06-28,110.22899627685548,2018-07-11,110.83100128173828,time_exit,False,0.5920050048827983,0.005370683076854798,0.5920050048827983,long,market,10,0.25499725341798296,1.3910064697265625
2018-07-25,111.26799774169922,2018-08-07,111.33999633789062,time_exit,False,0.06199859619140625,0.0005572006097865767,0.06199859619140625,long,market,10,0.6650009155273438,0.8690032958984375
2018-08-27,111.28900146484376,2018-09-07,110.49500274658205,time_exit,False,-0.8039987182617188,-0.0072244220693785475,-0.8039987182617188,long,market,10,0.894004821777358,0.5229949951171733
2018-09-12,111.5979995727539,2018-09-25,112.78600311279295,time_exit,False,1.1780035400390483,0.010555776488368631,1.1780035400390483,long,market,10,0.42600250244140625,1.3590011596679688
2018-11-01,112.84600067138672,2018-11-14,113.78900146484376,time_exit,False,0.9330007934570455,0.008267911914521376,0.9330007934570455,long,market,10,0.20400238037109375,1.3379974365234375
2018-11-28,113.7770004272461,2018-12-04,112.7770004272461,stop_loss,False,-1.01,-0.00887701377437734,-1.01,long,market,5,1.0569992065429688,0.23799896240234375
2018-12-12,113.38400268554688,2018-12-18,112.38400268554688,stop_loss,False,-1.01,-0.00890778219217644,-1.01,long,market,5,1.134002685546875,0.31800079345703125
2019-01-22,109.66300201416016,2019-01-31,108.66300201416016,stop_loss,False,-1.01,-0.009210034208890109,-1.01,long,market,8,1.1630020141601562,0.31099700927734375
2019-02-05,109.98500061035156,2019-02-18,110.56400299072266,time_exit,False,0.5690023803710937,0.005173454354807181,0.5690023803710937,long,market,10,0.42600250244140625,1.1360015869140625
2019-04-03,111.31999969482422,2019-04-16,111.94300079345705,time_exit,False,0.6130010986328267,0.005506657386932494,0.6130010986328267,long,market,10,0.4329986572265625,0.7630004882812642
2019-07-02,108.38600158691406,2019-07-15,107.83200073242188,time_exit,False,-0.5640008544921875,-0.005203631891890751,-0.5640008544921875,long,market,10,0.8600006103515625,0.597999572753892
2019-07-18,107.91999816894533,2019-07-31,108.56199645996094,time_exit,False,0.6319982910156108,0.005856174033900904,0.6319982910156108,long,market,10,0.5820007324218892,1.0110015869140483
2019-09-02,106.15399932861328,2019-09-13,108.1780014038086,take_profit,False,2.0140020751953127,0.01897245594073862,2.0140020751953127,long,market,10,0.40399932861328125,2.1009979248046733
2019-09-27,107.74400329589844,2019-10-03,106.74400329589844,stop_loss,False,-1.01,-0.0093740715873182,-1.01,long,market,5,1.238006591796875,0.7039947509765625
