Date,Open,High,Low,Close
2015-05-13,1192.355,1218.858,1191.249,1213.611
2015-05-14,1213.602,1227.27,1212.311,1220.997
2015-05-15,1221.017,1226.139,1210.96,1223.693
2015-05-18,1223.859,1232.329,1221.587,1224.139
2015-05-19,1224.139,1224.659,1205.753,1209.381
2015-05-20,1209.431,1213.369,1203.284,1209.962
2015-05-21,1210.011,1212.759,1201.589,1205.879
2015-05-22,1205.888,1214.839,1201.529,1205.888
2015-05-25,1205.568,1208.58,1202.801,1206.778
2015-05-26,1206.788,1206.959,1185.532,1188.318
2015-05-27,1188.318,1190.858,1183.668,1187.458
2015-05-28,1187.478,1192.148,1180.421,1188.768
2015-05-29,1188.769,1193.873,1185.748,1190.298
2015-06-01,1189.269,1204.248,1184.559,1189.071
2015-06-02,1189.071,1196.249,1185.951,1193.638
2015-06-03,1193.688,1195.543,1179.391,1185.549
2015-06-04,1185.559,1186.17,1172.908,1177.708
2015-06-05,1177.718,1178.579,1162.741,1171.689
2015-06-08,1170.532,1177.58,1169.069,1173.558
2015-06-09,1173.579,1182.899,1173.169,1177.239
2015-06-10,1177.25,1192.259,1175.198,1186.278
2015-06-11,1186.249,1187.928,1175.629,1181.621
2015-06-12,1181.621,1184.252,1176.679,1181.418
2015-06-15,1180.438,1190.492,1172.729,1185.919
2015-06-16,1185.968,1187.871,1176.029,1182.111
2015-06-17,1182.162,1189.139,1174.569,1184.929
2015-06-18,1184.918,1205.69,1184.038,1200.441
2015-06-19,1200.459,1204.139,1198.319,1199.798
2015-06-22,1199.628,1200.96,1182.121,1185.762
2015-06-23,1185.77,1188.069,1176.408,1178.688
2015-06-24,1178.688,1180.229,1170.849,1175.382
2015-06-25,1175.379,1178.099,1171.54,1174.411
2015-06-26,1174.411,1178.619,1168.529,1175.239
2015-06-29,1184.231,1188.069,1173.808,1179.021
2015-06-30,1179.021,1180.45,1166.898,1171.889
2015-07-01,1172.782,1175.049,1167.551,1168.232
2015-07-02,1168.232,1169.359,1156.98,1165.889
2015-07-03,1165.889,1170.229,1165.408,1168.649
2015-07-06,1173.599,1174.88,1162.848,1169.491
2015-07-07,1169.491,1169.941,1147.979,1154.501
2015-07-08,1154.451,1164.628,1147.158,1156.718
2015-07-09,1156.718,1167.66,1155.949,1157.981
2015-07-10,1157.981,1165.379,1157.681,1162.921
2015-07-13,1162.999,1164.759,1151.119,1156.511
2015-07-14,1156.528,1159.738,1152.889,1156.122
2015-07-15,1156.122,1156.482,1143.209,1148.029
2015-07-16,1148.029,1148.79,1142.229,1144.569
2015-07-17,1144.558,1145.739,1131.158,1134.2
2015-07-20,1133.469,1133.469,1070.698,1099.342
2015-07-21,1099.318,1109.879,1098.301,1099.578
2015-07-22,1099.598,1102.649,1087.078,1094.078
2015-07-23,1094.151,1105.873,1087.189,1090.898
2015-07-24,1090.898,1101.561,1077.219,1098.572
2015-07-27,1099.029,1105.001,1088.339,1094.268
2015-07-28,1094.268,1098.949,1091.559,1095.901
2015-07-29,1095.852,1101.85,1090.398,1097.511
2015-07-30,1097.511,1098.59,1082.498,1089.012
2015-07-31,1089.012,1103.378,1079.949,1095.272
2015-08-03,1095.909,1097.689,1083.188,1084.278
2015-08-04,1084.278,1094.702,1080.968,1085.742
2015-08-05,1085.78,1092.571,1082.959,1084.971
2015-08-06,1084.971,1093.969,1083.472,1089.298
2015-08-07,1089.258,1099.459,1082.779,1092.919
2015-08-10,1094.342,1108.879,1089.598,1105.758
2015-08-11,1105.712,1119.348,1093.778,1108.629
2015-08-12,1108.63,1125.66,1101.741,1124.03
2015-08-13,1124.039,1126.808,1113.589,1114.341
2015-08-14,1114.359,1121.021,1111.858,1113.828
2015-08-17,1113.961,1122.788,1113.56,1116.988
2015-08-18,1116.969,1121.08,1109.638,1117.601
2015-08-19,1117.588,1134.582,1116.258,1133.752
2015-08-20,1133.752,1155.67,1133.228,1155.659
2015-08-21,1155.649,1168.219,1148.912,1160.071
2015-08-24,1160.739,1170.029,1145.758,1153.668
2015-08-25,1153.618,1156.578,1134.569,1146.119
2015-08-26,1146.19,1146.23,1117.722,1124.369
2015-08-27,1124.329,1129.301,1118.278,1126.828
2015-08-28,1126.829,1140.792,1123.758,1133.021
2015-08-31,1132.849,1136.629,1125.668,1134.758
2015-09-01,1134.758,1147.861,1134.328,1139.329
2015-09-02,1139.329,1142.398,1132.048,1133.039
2015-09-03,1133.039,1134.26,1121.809,1125.679
2015-09-04,1125.71,1132.21,1116.78,1120.921
2015-09-07,1122.92,1124.779,1115.788,1120.63
2015-09-08,1120.629,1126.681,1118.578,1122.731
2015-09-09,1122.731,1125.342,1101.239,1107.802
2015-09-10,1107.802,1114.988,1103.742,1111.7
2015-09-11,1111.699,1112.869,1098.728,1107.201
2015-09-14,1107.69,1110.421,1103.529,1109.079
2015-09-15,1109.108,1109.251,1102.459,1105.121
2015-09-16,1105.121,1124.152,1103.958,1119.749
2015-09-17,1119.851,1135.68,1115.388,1130.929
2015-09-18,1130.93,1141.639,1127.529,1138.421
2015-09-21,1138.911,1139.89,1129.518,1132.269
2015-09-22,1132.269,1136.602,1121.328,1124.439
2015-09-23,1124.419,1134.171,1121.819,1131.989
2015-09-24,1132.009,1156.711,1130.479,1149.82
2015-09-25,1149.819,1151.172,1140.731,1145.78
2015-09-28,1145.041,1148.199,1127.92,1132.229
2015-09-29,1132.229,1134.638,1124.298,1125.838
2015-09-30,1125.832,1128.119,1111.698,1115.169
2015-10-01,1115.119,1119.111,1111.038,1113.67
2015-10-02,1113.669,1141.223,1104.608,1138.059
2015-10-05,1137.521,1141.882,1130.089,1135.668
2015-10-06,1135.668,1151.13,1134.951,1146.451
2015-10-07,1146.438,1153.629,1141.738,1145.089
2015-10-08,1145.088,1151.259,1136.569,1140.781
2015-10-09,1140.788,1159.631,1139.851,1154.708
2015-10-12,1155.149,1169.001,1154.789,1161.621
2015-10-13,1161.621,1168.998,1151.792,1167.621
2015-10-14,1167.672,1189.739,1163.378,1185.252
2015-10-15,1185.302,1191.45,1174.398,1181.641
2015-10-16,1181.641,1184.442,1174.239,1176.64
2015-10-19,1176.449,1178.149,1168.549,1169.1
2015-10-20,1169.099,1180.889,1167.328,1177.298
2015-10-21,1177.298,1179.218,1163.719,1165.799
2015-10-22,1165.8,1171.73,1162.579,1165.501
2015-10-23,1165.501,1179.351,1158.929,1164.18
2015-10-26,1163.641,1169.64,1162.069,1163.729
2015-10-27,1163.748,1168.729,1160.678,1166.261
2015-10-28,1166.261,1182.909,1152.278,1158.782
2015-10-29,1158.782,1162.639,1143.379,1147.242
2015-10-30,1147.242,1150.019,1139.211,1141.831
2015-11-02,1141.652,1142.989,1132.549,1133.131
2015-11-03,1133.131,1138.24,1114.358,1119.929
2015-11-04,1119.929,1122.78,1106.329,1109.861
2015-11-05,1109.811,1111.449,1102.919,1105.38
2015-11-06,1105.39,1110.429,1085.4,1089.452
2015-11-09,1089.742,1095.72,1088.339,1092.818
2015-11-10,1092.868,1094.588,1085.179,1090.09
2015-11-11,1090.09,1093.55,1084.109,1086.731
2015-11-12,1086.731,1089.639,1074.129,1083.93
2015-11-13,1083.929,1088.558,1079.708,1083.491
2015-11-16,1089.14,1098.139,1081.309,1083.639
2015-11-17,1083.64,1084.969,1065.428,1069.208
2015-11-18,1069.208,1075.359,1064.615,1071.708
2015-11-19,1071.708,1087.379,1069.379,1082.009
2015-11-20,1081.989,1088.048,1075.801,1077.592
2015-11-23,1077.031,1077.072,1066.761,1069.991
2015-11-24,1069.991,1081.102,1069.119,1075.268
2015-11-25,1075.261,1080.78,1067.891,1070.729
2015-11-26,1070.729,1074.822,1069.639,1071.819
2015-11-27,1071.83,1073.752,1052.708,1057.469
2015-11-30,1056.839,1069.679,1053.131,1064.218
2015-12-01,1064.22,1074.629,1063.202,1069.869
2015-12-02,1069.899,1070.579,1050.6,1054.061
2015-12-03,1054.011,1065.399,1046.231,1063.2
2015-12-04,1063.34,1088.841,1058.128,1085.851
2015-12-07,1085.671,1086.581,1066.189,1071.029
2015-12-08,1071.009,1079.158,1067.59,1075.979
2015-12-09,1075.979,1085.349,1069.5,1072.25
2015-12-10,1072.249,1076.431,1069.359,1071.909
2015-12-11,1071.909,1079.49,1062.381,1074.191
2015-12-14,1073.26,1077.499,1058.65,1061.469
2015-12-15,1061.481,1068.669,1058.849,1061.19
2015-12-16,1061.189,1078.309,1060.88,1069.429
2015-12-17,1069.419,1072.869,1047.64,1052.799
2015-12-18,1052.8,1071.578,1051.189,1065.811
2015-12-21,1065.902,1081.639,1063.838,1077.31
2015-12-22,1077.309,1080.691,1071.719,1073.491
2015-12-23,1073.491,1075.459,1068.269,1071.69
2015-12-24,1071.689,1076.942,1071.119,1075.811
2015-12-25,1075.811,1075.811,1075.811,1075.811
2015-12-28,1075.681,1076.9,1066.459,1068.229
2015-12-29,1068.23,1075.3,1067.399,1068.949
2015-12-30,1068.95,1072.219,1059.389,1061.8
2015-12-31,1061.799,1063.488,1058.168,1060.881
2016-01-01,1063.059,1063.059,1063.059,1063.059
2016-01-04,1062.341,1083.488,1061.729,1072.979
2016-01-05,1072.99,1082.048,1072.629,1077.632
2016-01-06,1077.632,1095.18,1074.928,1092.559
2016-01-07,1092.559,1110.08,1091.35,1109.21
2016-01-08,1109.199,1112.949,1092.229,1104.031
2016-01-11,1103.751,1108.401,1093.439,1095.69
2016-01-12,1095.699,1099.192,1083.449,1086.459
2016-01-13,1086.448,1095.451,1079.76,1094.932
2016-01-14,1094.932,1095.161,1071.419,1076.851
2016-01-15,1076.848,1097.282,1076.199,1088.371
2016-01-18,1089.402,1093.31,1087.508,1088.49
2016-01-19,1088.489,1094.53,1082.459,1087.789
2016-01-20,1087.79,1109.619,1087.769,1099.38
2016-01-21,1099.379,1104.509,1092.389,1100.629
2016-01-22,1100.652,1102.779,1094.038,1097.462
2016-01-25,1097.3,1108.99,1097.13,1108.781
2016-01-26,1108.781,1122.908,1107.482,1119.501
2016-01-27,1119.501,1127.99,1114.871,1124.689
2016-01-28,1124.699,1124.852,1110.9,1114.17
2016-01-29,1114.169,1118.401,1108.352,1117.891
2016-02-01,1117.641,1129.68,1115.352,1128.221
2016-02-02,1128.19,1130.951,1122.272,1127.35
2016-02-03,1127.349,1145.458,1124.319,1141.95
2016-02-04,1141.899,1157.308,1139.548,1155.449
2016-02-05,1155.449,1174.49,1145.188,1173.352
2016-02-08,1173.299,1200.799,1164.248,1190.99
2016-02-09,1190.989,1198.881,1185.641,1189.181
2016-02-10,1189.181,1198.609,1181.489,1198.6
2016-02-11,1198.61,1263.329,1198.141,1240.27
2016-02-12,1240.2,1246.088,1232.372,1237.452
2016-02-15,1231.088,1234.799,1202.191,1207.86
2016-02-16,1207.87,1216.939,1190.829,1202.522
2016-02-17,1202.522,1213.712,1195.608,1206.941
2016-02-18,1206.972,1239.879,1200.691,1231.049
2016-02-19,1231.079,1234.528,1219.902,1225.832
2016-02-22,1225.059,1226.188,1201.871,1208.79
2016-02-23,1208.789,1232.559,1207.15,1230.302
2016-02-24,1230.3,1253.251,1221.129,1224.37
2016-02-25,1224.38,1242.931,1224.049,1233.589
2016-02-26,1233.589,1240.458,1211.459,1222.421
2016-02-29,1222.511,1241.811,1215.651,1240.339
2016-03-01,1240.34,1248.461,1227.149,1232.149
2016-03-02,1232.15,1244.009,1224.708,1240.9
2016-03-03,1240.889,1268.248,1237.352,1259.89
2016-03-04,1259.889,1279.728,1250.508,1258.991
2016-03-07,1260.112,1273.111,1256.659,1267.76
2016-03-08,1267.759,1278.04,1260.5,1263.06
2016-03-09,1263.21,1264.889,1242.912,1253.459
2016-03-10,1253.58,1273.299,1237.111,1271.051
2016-03-11,1271.002,1284.189,1248.169,1250.392
2016-03-14,1249.98,1261.038,1229.198,1236.129
2016-03-15,1236.13,1238.039,1225.659,1232.839
2016-03-16,1232.83,1263.842,1226.718,1258.761
2016-03-17,1258.779,1270.892,1254.389,1258.979
2016-03-18,1258.98,1266.848,1247.798,1254.788
2016-03-21,1254.178,1255.96,1240.571,1243.589
2016-03-22,1243.589,1260.24,1243.109,1248.349
2016-03-23,1248.35,1249.429,1215.3,1221.989
2016-03-24,1221.99,1223.732,1212.16,1216.95
2016-03-25,1216.95,1216.95,1216.95,1216.95
2016-03-28,1215.608,1223.06,1208.068,1222.589
2016-03-29,1222.579,1242.878,1215.29,1238.999
2016-03-30,1238.999,1244.029,1223.169,1226.78
2016-03-31,1226.73,1240.352,1223.839,1231.692
2016-04-01,1231.692,1235.26,1208.999,1221.449
2016-04-04,1220.102,1222.55,1214.548,1215.138
2016-04-05,1215.14,1236.751,1214.838,1230.819
2016-04-06,1230.82,1232.179,1216.481,1225.15
2016-04-07,1225.149,1243.2,1223.579,1238.589
2016-04-08,1238.59,1242.639,1229.55,1239.059
2016-04-11,1239.398,1259.93,1239.198,1257.189
2016-04-12,1257.199,1262.589,1251.109,1254.131
2016-04-13,1254.139,1256.71,1239.749,1240.959
2016-04-14,1240.928,1244.05,1223.789,1229.319
2016-04-15,1229.319,1235.84,1225.198,1233.398
2016-04-18,1234.68,1241.58,1227.88,1229.319
2016-04-19,1229.3,1256.579,1227.649,1249.609
2016-04-20,1249.682,1257.94,1242.329,1245.249
2016-04-21,1245.25,1270.222,1243.309,1249.169
2016-04-22,1249.119,1252.609,1227.349,1231.878
2016-04-25,1232.708,1242.23,1229.99,1237.982
2016-04-26,1237.982,1244.879,1231.298,1242.71
2016-04-27,1242.762,1252.6,1239.35,1245.459
2016-04-28,1245.529,1269.59,1237.692,1265.51
2016-04-29,1265.509,1296.652,1264.961,1292.138
2016-05-02,1290.48,1303.655,1287.609,1289.729
2016-05-03,1289.73,1301.702,1282.172,1286.84
2016-05-04,1286.839,1289.741,1271.749,1282.699
2016-05-05,1282.699,1286.4,1268.789,1277.378
2016-05-06,1277.409,1295.49,1274.389,1287.028
2016-05-09,1284.481,1287.479,1261.238,1262.419
2016-05-10,1262.42,1269.459,1256.809,1264.828
2016-05-11,1264.858,1279.08,1264.809,1277.59
2016-05-12,1277.589,1280.87,1261.589,1266.748
2016-05-13,1266.728,1276.268,1262.879,1272.459
2016-05-16,1271.43,1288.659,1270.929,1275.101
2016-05-17,1275.101,1282.191,1269.069,1279.369
2016-05-18,1279.37,1280.36,1255.019,1260.408
2016-05-19,1260.408,1261.219,1243.789,1256.731
2016-05-20,1256.79,1260.199,1248.758,1251.568
2016-05-23,1250.93,1255.99,1243.098,1249.449
2016-05-24,1249.42,1252.14,1223.258,1225.28
2016-05-25,1225.279,1230.12,1217.789,1224.98
2016-05-26,1224.979,1234.142,1218.221,1222.059
2016-05-27,1222.06,1223.531,1206.679,1212.239
2016-05-30,1212.409,1213.36,1199.732,1209.86
2016-05-31,1209.859,1218.158,1208.282,1216.689
2016-06-01,1216.642,1220.36,1205.909,1213.479
2016-06-02,1213.48,1217.63,1206.9,1207.909
2016-06-03,1207.968,1244.68,1207.489,1243.848
2016-06-06,1242.879,1248.629,1239.92,1244.802
2016-06-07,1244.869,1246.52,1234.771,1243.87
2016-06-08,1243.87,1266.26,1242.979,1264.789
2016-06-09,1264.799,1271.632,1256.761,1265.69
2016-06-10,1265.679,1278.09,1264.509,1272.838
2016-06-13,1275.448,1287.142,1272.352,1282.57
2016-06-14,1282.58,1289.772,1276.228,1284.39
2016-06-15,1284.389,1296.749,1278.428,1293.639
2016-06-16,1293.649,1315.53,1276.902,1281.96
2016-06-17,1281.981,1299.441,1276.53,1297.559
2016-06-20,1289.379,1292.219,1277.969,1287.889
2016-06-21,1287.89,1294.189,1264.478,1268.95
2016-06-22,1268.949,1270.559,1259.52,1262.629
2016-06-23,1262.629,1271.839,1250.179,1267.251
2016-06-24,1267.251,1358.229,1264.029,1315.43
2016-06-27,1321.238,1335.289,1317.629,1324.562
2016-06-28,1324.56,1325.91,1305.458,1313.929
2016-06-29,1313.93,1327.802,1313.298,1315.918
2016-06-30,1315.989,1326.629,1312.789,1321.72
2016-07-01,1321.719,1344.48,1320.518,1340.511
2016-07-04,1341.38,1357.439,1335.941,1349.49
2016-07-05,1349.489,1364.64,1338.039,1362.549
2016-07-06,1362.56,1375.081,1359.759,1366.279
2016-07-07,1366.28,1370.692,1350.789,1360.921
2016-07-08,1360.929,1370.34,1335.419,1365.778
2016-07-11,1367.578,1375.02,1350.83,1354.228
2016-07-12,1354.3,1357.668,1330.312,1333.789
2016-07-13,1333.79,1346.648,1327.548,1345.458
2016-07-14,1345.579,1347.061,1320.201,1335.299
2016-07-15,1335.319,1338.63,1322.498,1336.629
2016-07-18,1332.618,1335.47,1323.461,1328.788
2016-07-19,1328.769,1334.926,1325.579,1332.868
2016-07-20,1332.868,1338.349,1312.539,1312.778
2016-07-21,1312.758,1333.83,1310.759,1332.29
2016-07-22,1332.329,1333.41,1319.628,1321.688
2016-07-25,1322.679,1323.71,1311.971,1316.029
2016-07-26,1316.119,1324.488,1313.759,1319.029
2016-07-27,1318.999,1342.418,1315.762,1339.62
2016-07-28,1339.628,1345.528,1332.439,1335.989
2016-07-29,1336.041,1354.998,1328.462,1350.078
2016-08-01,1349.338,1354.849,1346.229,1352.72
2016-08-02,1352.698,1367.198,1347.108,1363.019
2016-08-03,1363.019,1366.45,1354.181,1356.128
2016-08-04,1356.14,1364.948,1349.1,1360.129
2016-08-05,1360.129,1364.649,1334.718,1335.128
2016-08-08,1335.348,1338.249,1329.868,1335.959
2016-08-09,1335.929,1342.898,1330.579,1341.789
2016-08-10,1341.789,1357.16,1340.678,1347.499
2016-08-11,1347.508,1353.279,1335.728,1339.339
2016-08-12,1339.339,1356.339,1333.309,1335.318
2016-08-15,1338.029,1343.808,1335.749,1341.038
2016-08-16,1341.029,1358.009,1340.529,1347.788
2016-08-17,1347.7,1352.939,1335.91,1352.178
2016-08-18,1352.159,1356.049,1346.038,1350.109
2016-08-19,1350.059,1351.158,1337.738,1340.899
2016-08-22,1340.351,1340.811,1331.69,1337.659
2016-08-23,1337.659,1344.63,1335.289,1337.908
2016-08-24,1337.898,1340.062,1323.369,1325.919
2016-08-25,1325.868,1326.959,1318.009,1322.058
2016-08-26,1322.069,1342.161,1318.328,1320.609
2016-08-29,1319.971,1325.068,1314.872,1323.748
2016-08-30,1323.76,1325.43,1309.229,1312.179
2016-08-31,1312.171,1316.088,1304.358,1309.601
2016-09-01,1309.601,1315.109,1302.452,1314.338
2016-09-02,1314.348,1330.089,1303.118,1324.608
2016-09-05,1323.899,1328.538,1321.759,1327.228
2016-09-06,1327.249,1352.519,1324.85,1349.019
2016-09-07,1349.02,1352.558,1341.789,1344.209
2016-09-08,1344.219,1349.33,1335.521,1337.218
2016-09-09,1337.239,1339.499,1327.129,1327.509
2016-09-12,1328.018,1330.368,1320.379,1329.69
2016-09-13,1329.849,1331.969,1313.519,1320.958
2016-09-14,1320.95,1325.95,1315.999,1322.779
2016-09-15,1322.78,1328.448,1309.289,1316.89
2016-09-16,1316.929,1318.028,1306.199,1309.878
2016-09-19,1309.68,1318.4,1309.408,1313.918
2016-09-20,1313.899,1317.888,1311.989,1315.891
2016-09-21,1315.891,1336.879,1307.91,1333.23
2016-09-22,1333.229,1343.629,1331.149,1337.099
2016-09-23,1337.2,1340.59,1333.748,1337.069
2016-09-26,1336.652,1342.119,1332.689,1337.408
2016-09-27,1337.408,1339.46,1324.702,1326.462
2016-09-28,1326.462,1327.089,1317.989,1323.449
2016-09-29,1323.458,1325.778,1316.039,1322.091
2016-09-30,1322.052,1328.009,1313.228,1314.998
2016-10-03,1318.429,1319.619,1309.331,1311.829
2016-10-04,1311.83,1312.139,1266.409,1268.129
2016-10-05,1268.129,1277.111,1262.118,1269.16
2016-10-06,1269.109,1269.239,1249.818,1255.939
2016-10-07,1255.939,1265.399,1241.388,1256.159
2016-10-10,1256.931,1264.929,1256.511,1258.498
2016-10-11,1258.498,1262.119,1251.049,1254.499
2016-10-12,1254.478,1258.836,1249.739,1253.958
2016-10-13,1253.968,1262.23,1253.088,1257.026
2016-10-14,1256.948,1259.389,1246.058,1250.529
2016-10-17,1251.509,1257.111,1250.111,1255.778
2016-10-18,1255.778,1264.71,1255.629,1263.621
2016-10-19,1263.621,1273.309,1260.252,1269.99
2016-10-20,1269.989,1274.368,1264.479,1264.998
2016-10-21,1265.019,1267.998,1261.111,1265.899
2016-10-24,1265.729,1271.871,1260.401,1263.411
2016-10-25,1263.411,1276.611,1262.071,1274.361
2016-10-26,1274.372,1276.44,1264.692,1266.509
2016-10-27,1266.488,1272.779,1265.061,1269.512
2016-10-28,1269.491,1284.158,1261.518,1274.358
2016-10-31,1277.208,1279.489,1271.189,1276.09
2016-11-01,1276.089,1291.822,1275.621,1287.699
2016-11-02,1287.699,1307.961,1287.328,1298.419
2016-11-03,1298.428,1306.65,1285.618,1302.009
2016-11-04,1302.018,1307.17,1294.711,1303.559
2016-11-07,1292.729,1295.811,1278.109,1282.429
2016-11-08,1282.429,1290.589,1267.949,1273.321
2016-11-09,1273.371,1337.308,1268.762,1276.19
2016-11-10,1276.139,1292.209,1252.278,1260.792
2016-11-11,1260.792,1265.391,1219.039,1225.982
2016-11-14,1226.872,1231.241,1211.538,1223.622
2016-11-15,1223.622,1231.54,1218.878,1226.978
2016-11-16,1226.978,1232.998,1221.458,1226.738
2016-11-17,1226.718,1231.378,1210.969,1214.729
2016-11-18,1214.691,1216.092,1202.898,1207.062
2016-11-21,1207.792,1217.583,1205.541,1216.071
2016-11-22,1216.071,1220.969,1206.128,1212.828
2016-11-23,1212.849,1214.691,1181.702,1189.568
2016-11-24,1189.619,1190.768,1180.338,1186.061
2016-11-25,1186.021,1193.231,1170.839,1183.778
2016-11-28,1183.251,1197.559,1182.229,1194.612
2016-11-29,1194.551,1194.949,1181.021,1188.772
2016-11-30,1188.721,1194.889,1170.718,1172.348
2016-12-01,1172.411,1176.689,1160.691,1173.361
2016-12-02,1173.271,1177.961,1166.681,1176.392
2016-12-05,1181.661,1188.062,1157.239,1170.108
2016-12-06,1170.058,1175.248,1166.879,1169.312
2016-12-07,1169.298,1180.189,1165.589,1174.861
2016-12-08,1174.921,1178.619,1169.151,1170.582
2016-12-09,1170.532,1171.969,1156.268,1158.938
2016-12-12,1159.222,1165.749,1151.228,1162.979
2016-12-13,1162.979,1164.968,1154.548,1158.568
2016-12-14,1158.518,1165.158,1138.671,1142.839
2016-12-15,1142.839,1144.379,1122.839,1128.061
2016-12-16,1127.998,1141.169,1126.641,1133.851
2016-12-19,1134.061,1142.319,1133.921,1138.591
2016-12-20,1138.578,1139.689,1125.718,1131.988
2016-12-21,1131.982,1137.061,1129.321,1130.901
2016-12-22,1130.901,1134.049,1127.461,1128.732
2016-12-23,1128.731,1135.769,1128.279,1132.691
