Date,Open,High,Low,Close
2022-03-23,1.10296,1.10397,1.09639,1.10058
2022-03-24,1.10058,1.10136,1.09659,1.10083
2022-03-25,1.10086,1.10376,1.09797,1.09805
2022-03-28,1.09845,1.09995,1.09446,1.09911
2022-03-29,1.09911,1.1137,1.0969,1.10909
2022-03-30,1.1091,1.1171,1.10878,1.11613
2022-03-31,1.11611,1.11848,1.10608,1.10726
2022-04-01,1.10727,1.10757,1.10279,1.10427
2022-04-04,1.10301,1.10544,1.09603,1.09749
2022-04-05,1.09748,1.09886,1.09,1.09058
2022-04-06,1.09058,1.09379,1.08745,1.08975
2022-04-07,1.08975,1.09383,1.08602,1.0864
2022-04-08,1.08638,1.08917,1.08364,1.08744
2022-04-11,1.09202,1.09332,1.08727,1.08769
2022-04-12,1.08769,1.09036,1.08211,1.0826
2022-04-13,1.08259,1.08973,1.08088,1.0895
2022-04-14,1.08951,1.09233,1.07575,1.08209
2022-04-15,1.08211,1.08236,1.07964,1.08057
2022-04-18,1.08029,1.08216,1.07698,1.07799
2022-04-19,1.07799,1.08145,1.0761,1.07941
2022-04-20,1.07942,1.0867,1.07838,1.08493
2022-04-21,1.08491,1.09362,1.08234,1.08349
2022-04-22,1.08349,1.08515,1.07707,1.07947
2022-04-25,1.08041,1.08153,1.06966,1.07124
2022-04-26,1.07124,1.07386,1.06348,1.06424
2022-04-27,1.06425,1.06546,1.05145,1.05541
2022-04-28,1.05541,1.05647,1.0471,1.05029
2022-04-29,1.05032,1.05928,1.05019,1.05409
2022-05-02,1.05444,1.05682,1.04901,1.05096
2022-05-03,1.05095,1.05776,1.04921,1.05251
2022-05-04,1.05252,1.06309,1.05059,1.06202
2022-05-05,1.06206,1.06417,1.04925,1.05394
2022-05-06,1.05394,1.05988,1.04826,1.05452
2022-05-09,1.05398,1.05924,1.04951,1.05631
2022-05-10,1.05633,1.05852,1.05253,1.05289
2022-05-11,1.05289,1.05771,1.05017,1.05117
2022-05-12,1.05116,1.05292,1.03539,1.03784
2022-05-13,1.03783,1.04195,1.03496,1.04116
2022-05-16,1.03952,1.0443,1.03889,1.0439
2022-05-17,1.0439,1.05556,1.04318,1.05487
2022-05-18,1.05485,1.05636,1.04597,1.04729
2022-05-19,1.04729,1.0607,1.0465,1.05795
2022-05-20,1.05795,1.0599,1.05328,1.0561
2022-05-23,1.05601,1.06973,1.05552,1.06837
2022-05-24,1.06836,1.07485,1.06608,1.07326
2022-05-25,1.07326,1.07365,1.06421,1.06869
2022-05-26,1.06866,1.07344,1.06624,1.07324
2022-05-27,1.07324,1.0765,1.06968,1.07317
2022-05-30,1.07347,1.07867,1.07261,1.07729
