Date,Open,High,Low,Close
2016-08-03,1.33359,1.33714,1.32801,1.33262
2016-08-04,1.33262,1.33455,1.31024,1.31268
2016-08-05,1.31268,1.31748,1.30209,1.30677
2016-08-08,1.30719,1.30965,1.30274,1.30317
2016-08-09,1.30318,1.30318,1.29558,1.30123
2016-08-10,1.30123,1.30939,1.29908,1.30195
2016-08-11,1.30195,1.30276,1.29354,1.29537
2016-08-12,1.29537,1.30346,1.29029,1.29148
2016-08-15,1.29206,1.29448,1.28658,1.288
2016-08-16,1.28798,1.30707,1.28789,1.30293
2016-08-17,1.30294,1.30855,1.29794,1.3044
2016-08-18,1.30442,1.31854,1.3041,1.31625
2016-08-19,1.31623,1.31627,1.30226,1.30736
2016-08-22,1.30515,1.31572,1.3034,1.31326
2016-08-23,1.31325,1.32104,1.31282,1.31969
2016-08-24,1.31969,1.3273,1.31611,1.32364
2016-08-25,1.32362,1.32636,1.31687,1.31921
2016-08-26,1.31921,1.32789,1.31216,1.31327
2016-08-29,1.31061,1.31389,1.30593,1.31053
2016-08-30,1.31053,1.31199,1.30592,1.30901
2016-08-31,1.30901,1.31579,1.30658,1.31327
2016-09-01,1.31327,1.33177,1.31282,1.32746
2016-09-02,1.32746,1.33522,1.32524,1.32906
2016-09-05,1.32934,1.33755,1.32879,1.33104
2016-09-06,1.33105,1.34448,1.33021,1.3414
2016-09-07,1.3414,1.34246,1.3319,1.33381
2016-09-08,1.33382,1.33753,1.32831,1.33071
2016-09-09,1.33072,1.33357,1.32391,1.32606
2016-09-12,1.32623,1.33469,1.32349,1.33352
2016-09-13,1.33352,1.33383,1.31673,1.31924
2016-09-14,1.31925,1.32784,1.31382,1.32613
2016-09-15,1.32611,1.32692,1.31796,1.32457
2016-09-16,1.32458,1.32475,1.29953,1.29959
2016-09-19,1.29959,1.30909,1.29959,1.30395
2016-09-20,1.30394,1.30648,1.29468,1.29826
2016-09-21,1.29826,1.30463,1.29445,1.3032
2016-09-22,1.3032,1.31207,1.30313,1.3082
2016-09-23,1.3082,1.30867,1.29145,1.29604
2016-09-26,1.29615,1.29867,1.29161,1.29672
2016-09-27,1.29672,1.30264,1.29367,1.30089
2016-09-28,1.30089,1.3058,1.29799,1.3037
2016-09-29,1.30363,1.30542,1.2954,1.29651
2016-09-30,1.29652,1.30226,1.29368,1.29737
2016-10-03,1.29184,1.2946,1.28171,1.28586
2016-10-04,1.28586,1.28601,1.27194,1.27293
2016-10-05,1.2729,1.27711,1.26854,1.27521
2016-10-06,1.27521,1.27543,1.19198,1.23878
2016-10-07,1.23881,1.24818,1.22272,1.24306
2016-10-10,1.23904,1.24441,1.23378,1.23456
2016-10-11,1.23456,1.23514,1.20893,1.2272
2016-10-12,1.22717,1.23249,1.21656,1.21861
2016-10-13,1.21861,1.22718,1.21327,1.22256
2016-10-14,1.22256,1.22613,1.21678,1.2181
2016-10-17,1.21546,1.22292,1.21356,1.22186
2016-10-18,1.22185,1.23249,1.22169,1.23005
2016-10-19,1.23007,1.23311,1.22536,1.22937
2016-10-20,1.22937,1.22979,1.22098,1.22554
2016-10-21,1.22554,1.2259,1.21711,1.22232
2016-10-24,1.22157,1.2249,1.21853,1.22231
2016-10-25,1.22233,1.22432,1.20825,1.21756
2016-10-26,1.21754,1.22491,1.21566,1.22347
2016-10-27,1.22346,1.22711,1.2149,1.21691
2016-10-28,1.21692,1.22121,1.21138,1.21833
2016-10-31,1.21729,1.22489,1.21436,1.2235
2016-11-01,1.22349,1.22804,1.22057,1.22357
2016-11-02,1.22358,1.23537,1.22203,1.23029
2016-11-03,1.2303,1.2494,1.22989,1.2465
2016-11-04,1.2465,1.25571,1.24489,1.25158
2016-11-07,1.24515,1.24972,1.23792,1.23975
2016-11-08,1.23975,1.24395,1.23596,1.23841
2016-11-09,1.2384,1.2547,1.23528,1.24185
2016-11-10,1.24185,1.25845,1.23772,1.25504
2016-11-11,1.25504,1.26733,1.25252,1.25954
2016-11-14,1.25625,1.25919,1.2444,1.25155
2016-11-15,1.25154,1.25288,1.23802,1.24512
2016-11-16,1.24514,1.25021,1.2409,1.24384
2016-11-17,1.24383,1.25048,1.2407,1.24087
2016-11-18,1.24085,1.2436,1.2302,1.23374
2016-11-21,1.23423,1.25114,1.23123,1.24908
2016-11-22,1.24909,1.25124,1.23844,1.24223
2016-11-23,1.24223,1.24687,1.23601,1.2426
2016-11-24,1.24256,1.24945,1.24015,1.24515
2016-11-25,1.24514,1.24853,1.24155,1.24843
2016-11-28,1.24783,1.25311,1.23854,1.24077
2016-11-29,1.24077,1.25256,1.23878,1.24898
2016-11-30,1.24898,1.2523,1.2419,1.25137
2016-12-01,1.25134,1.26956,1.25068,1.25879
2016-12-02,1.25879,1.27367,1.25699,1.27265
2016-12-05,1.26776,1.27449,1.26254,1.27263
2016-12-06,1.27258,1.27744,1.26562,1.26709
2016-12-07,1.26707,1.26726,1.25698,1.26272
2016-12-08,1.26273,1.27044,1.25492,1.25834
2016-12-09,1.25836,1.26204,1.25522,1.25646
2016-12-12,1.25724,1.26992,1.25668,1.26757
2016-12-13,1.26756,1.27277,1.26532,1.26602
2016-12-14,1.26601,1.27228,1.25139,1.2535
2016-12-15,1.2535,1.25676,1.2376,1.2421
2016-12-16,1.2421,1.25098,1.23826,1.24856
